Age,Gender,Marital_Status,Dependents,Employment_Type,Industry,Monthly_Income,Monthly_Expense,Existing_EMI,Loan_Amount,Interest_Rate,Tenure_Months,New_EMI,Credit_Limit,Used_Credit,Credit_Score,Delinquencies_12M,Property_Value,Call_Count,Complaint_Flag,Review_Sentiment,Review_Length,Defaulted
32,Female,Divorced,0,Salaried,IT,123148.0,39915.0,46172.0,1576571.0,10.12,24,72838.0,424863.0,345352.0,651,0,3515229.0,1,1,0.063,99,1
50,Female,Married,0,Contract,Hospitality,32711.0,6000.0,17566.0,415749.0,11.32,36,13674.0,127393.0,74810.0,672,1,818740.0,3,0,-0.794,81,1
29,Male,Married,0,Self-Employed,Manufacturing,57273.0,11238.0,9592.0,680097.0,10.17,36,21999.0,243258.0,182046.0,703,0,1564184.0,1,0,0.984,47,1
22,Male,Single,0,Salaried,IT,50514.0,11854.0,11764.0,358182.0,11.37,60,7854.0,118133.0,66874.0,777,1,478961.0,4,1,0.794,119,1
21,Male,Single,0,Salaried,Healthcare,62087.0,12277.0,11680.0,847669.0,11.48,24,39697.0,139095.0,78645.0,696,1,1492157.0,1,0,0.566,74,1
21,Male,Married,0,Salaried,Healthcare,28705.0,13117.0,1887.0,406244.0,8.75,36,12871.0,126784.0,57432.0,679,1,628283.0,0,0,-0.265,32,1
36,Female,Single,2,Contract,IT,57446.0,9003.0,13567.0,431656.0,11.94,18,26311.0,171791.0,154675.0,821,0,566856.0,2,0,-0.26,95,1
28,Female,Married,1,Self-Employed,Healthcare,15000.0,6000.0,1069.0,141783.0,10.42,24,6570.0,63647.0,34981.0,766,1,181112.0,0,1,0.03,113,1
48,Male,Single,2,Salaried,Retail,99047.0,21150.0,34049.0,2116872.0,9.56,36,67869.0,733230.0,293535.0,724,0,3191434.0,1,0,-0.037,92,1
21,Female,Married,2,Salaried,IT,49404.0,12505.0,5908.0,909395.0,9.14,12,79587.0,310593.0,78146.0,685,1,1386392.0,2,0,0.073,91,1
34,Male,Married,0,Self-Employed,Hospitality,48931.0,11514.0,1982.0,965088.0,9.73,36,31018.0,125343.0,69857.0,655,0,2254170.0,4,0,0.614,67,1
21,Female,Divorced,1,Contract,Govt,59956.0,22599.0,11128.0,1228149.0,10.24,36,39767.0,318922.0,73190.0,679,0,1667334.0,1,0,0.143,48,1
33,Female,Single,0,Salaried,Retail,53299.0,6000.0,26786.0,698232.0,8.77,36,22129.0,170142.0,9008.0,769,0,857058.0,0,0,-0.445,91,1
27,Female,Married,1,Self-Employed,IT,75226.0,15507.0,18045.0,577416.0,11.87,24,27146.0,596781.0,316419.0,577,1,903720.0,2,0,0.769,100,1
30,Male,Married,1,Self-Employed,Manufacturing,71606.0,30853.0,29120.0,691967.0,12.17,48,18280.0,355791.0,40411.0,708,1,1405889.0,1,0,0.385,72,1
21,Male,Single,1,Salaried,IT,95294.0,32594.0,31590.0,714719.0,11.03,60,15550.0,390855.0,150420.0,734,1,867154.0,2,0,-0.216,64,1
44,Female,Single,0,Salaried,Retail,126527.0,38228.0,33387.0,1107840.0,9.56,12,97170.0,755114.0,644265.0,747,0,1888847.0,1,0,-0.158,46,1
28,Male,Married,3,Salaried,Retail,82490.0,14768.0,25012.0,618613.0,7.5,36,19243.0,174352.0,35618.0,691,1,822834.0,2,0,-0.008,31,1
30,Female,Married,2,Salaried,Hospitality,94584.0,36904.0,34179.0,1280431.0,11.72,24,60107.0,250730.0,209380.0,586,0,1665578.0,2,0,-0.063,62,1
29,Female,Single,3,Salaried,Govt,101427.0,35867.0,26312.0,1115568.0,8.94,36,35444.0,206003.0,89364.0,742,0,1335481.0,6,0,0.34,88,1
29,Female,Single,1,Contract,IT,55732.0,9401.0,7152.0,969811.0,9.72,12,85136.0,418816.0,117263.0,737,1,1113351.0,1,0,-0.782,66,1
47,Male,Married,0,Self-Employed,Manufacturing,263985.0,58792.0,43546.0,3000000.0,9.36,60,62801.0,1089700.0,403609.0,770,0,6000000.0,4,0,0.882,93,1
45,Male,Married,2,Self-Employed,Govt,155959.0,79219.0,76537.0,1656339.0,9.54,36,53088.0,1217866.0,121890.0,727,0,3057723.0,3,0,-0.679,79,1
36,Female,Married,0,Salaried,Manufacturing,72177.0,25241.0,3780.0,557138.0,9.25,18,33268.0,533633.0,268979.0,661,0,989381.0,2,1,-0.928,97,1
24,Male,Married,0,Salaried,Govt,110732.0,21424.0,20327.0,2050368.0,9.6,18,122762.0,376565.0,336938.0,663,0,4805005.0,1,0,0.577,108,1
36,Female,Divorced,1,Contract,IT,73776.0,6000.0,8107.0,1163817.0,11.73,60,25730.0,433859.0,248493.0,626,0,2488924.0,3,0,0.824,96,1
30,Female,Married,2,Self-Employed,Govt,38356.0,7997.0,7524.0,260311.0,10.73,48,6694.0,115853.0,44555.0,788,0,535655.0,3,0,-0.551,64,1
21,Female,Single,1,Salaried,Retail,32150.0,13346.0,17683.0,252331.0,9.88,12,22170.0,193515.0,124615.0,691,2,283663.0,1,0,0.612,65,1
28,Male,Single,1,Salaried,IT,206414.0,19010.0,60706.0,1650405.0,10.15,36,53370.0,1477942.0,480157.0,710,0,2819790.0,2,0,-0.366,92,1
36,Male,Single,3,Salaried,Retail,130722.0,26512.0,33590.0,1530597.0,11.07,36,50161.0,928010.0,520644.0,647,0,3337918.0,4,0,-0.895,52,1
27,Male,Single,2,Salaried,Healthcare,187861.0,49872.0,20414.0,3000000.0,12.63,24,142105.0,652992.0,379911.0,630,1,3598556.0,3,0,-0.795,27,1
31,Male,Married,0,Salaried,Govt,76724.0,6000.0,12121.0,518341.0,9.71,48,13074.0,359201.0,138405.0,720,0,602791.0,3,0,-0.711,65,1
44,Female,Married,2,Salaried,IT,129339.0,21291.0,25309.0,2633338.0,9.82,36,84748.0,596142.0,86045.0,736,0,3770975.0,2,0,-0.008,76,1
45,Female,Married,1,Salaried,Govt,33263.0,12432.0,13151.0,366211.0,13.09,24,17426.0,195779.0,149629.0,627,1,671054.0,3,1,-0.817,98,1
21,Male,Single,2,Salaried,Manufacturing,52280.0,19200.0,16193.0,909009.0,9.95,24,41925.0,250355.0,52974.0,849,0,1284132.0,3,0,-0.934,72,1
38,Male,Married,1,Self-Employed,IT,40616.0,6000.0,11265.0,484200.0,12.87,48,12959.0,284735.0,119107.0,636,1,598144.0,2,0,0.465,76,1
36,Male,Married,1,Salaried,Hospitality,123277.0,27778.0,29412.0,2566058.0,8.38,24,116501.0,550305.0,427428.0,724,0,4708255.0,5,0,-0.447,101,1
38,Male,Married,1,Salaried,Govt,149592.0,47151.0,24212.0,1860530.0,8.47,24,84546.0,795748.0,509363.0,678,0,2899586.0,1,0,0.9,72,1
29,Female,Married,1,Contract,Manufacturing,129273.0,35105.0,13857.0,2074236.0,13.73,36,70621.0,599052.0,413693.0,638,0,2756243.0,4,0,0.725,70,1
37,Male,Married,1,Contract,IT,84952.0,10192.0,10255.0,528771.0,11.62,48,13826.0,543279.0,332603.0,763,0,1225011.0,1,0,0.68,75,1
21,Female,Married,2,Salaried,IT,64897.0,13405.0,4983.0,519268.0,10.76,60,11228.0,292003.0,152855.0,731,1,858820.0,1,0,0.299,102,1
31,Male,Married,1,Salaried,Govt,75685.0,10582.0,4789.0,901048.0,10.6,36,29329.0,224765.0,74183.0,643,0,2134973.0,0,0,0.293,25,1
42,Female,Single,0,Salaried,Retail,69398.0,32275.0,1262.0,529012.0,9.74,60,11172.0,442790.0,281044.0,675,2,1055665.0,5,0,0.965,65,1
21,Female,Married,2,Salaried,Govt,123199.0,22376.0,19620.0,2319994.0,8.83,48,57546.0,947625.0,599100.0,756,0,4166910.0,2,0,-0.5,79,1
29,Female,Single,0,Salaried,Retail,54003.0,19943.0,34762.0,767602.0,10.29,12,67588.0,257309.0,57063.0,622,0,993415.0,2,0,0.928,54,1
27,Female,Single,0,Salaried,Manufacturing,45626.0,18014.0,12749.0,526317.0,9.71,36,16911.0,295162.0,99028.0,674,0,671583.0,1,0,0.276,58,1
36,Female,Married,3,Salaried,IT,60092.0,12003.0,15065.0,951313.0,10.0,18,57133.0,435923.0,121067.0,816,1,2022958.0,0,0,0.583,92,1
46,Female,Single,1,Self-Employed,Manufacturing,52366.0,17090.0,15024.0,658665.0,10.04,18,39570.0,116602.0,79477.0,845,1,746296.0,3,0,0.154,64,1
30,Female,Divorced,1,Salaried,IT,26708.0,7150.0,1085.0,323949.0,9.87,36,10433.0,195160.0,49297.0,672,0,549714.0,2,0,0.322,49,1
54,Female,Single,0,Salaried,Retail,63216.0,6000.0,7512.0,762785.0,7.6,36,23762.0,403075.0,202467.0,793,0,1105338.0,0,0,0.719,43,1
29,Female,Single,2,Salaried,Healthcare,38358.0,19549.0,7433.0,450385.0,10.55,24,20897.0,210147.0,76624.0,850,0,779228.0,1,0,0.121,33,1
43,Male,Married,2,Contract,Hospitality,69358.0,17734.0,30245.0,1012856.0,10.19,36,32772.0,391234.0,234922.0,752,0,2344414.0,1,0,0.896,80,1
40,Male,Divorced,0,Salaried,Healthcare,21764.0,8282.0,1788.0,252396.0,10.19,36,8167.0,51053.0,11045.0,833,0,596632.0,1,0,0.917,84,1
23,Female,Single,4,Salaried,IT,75531.0,6000.0,8815.0,971180.0,11.68,12,86143.0,496711.0,172242.0,608,0,1420773.0,4,0,-0.195,76,1
25,Male,Single,2,Self-Employed,IT,114021.0,42488.0,12102.0,1846256.0,10.31,48,47101.0,339949.0,235184.0,685,0,3513568.0,1,0,0.072,98,1
35,Female,Divorced,1,Salaried,Govt,94938.0,33701.0,43390.0,1201562.0,10.29,24,55607.0,652370.0,326696.0,669,0,2010206.0,1,0,-0.691,33,1
23,Male,Single,2,Salaried,Healthcare,66363.0,11947.0,19963.0,1266759.0,10.97,36,41454.0,530221.0,116747.0,649,0,1860104.0,2,0,-0.611,76,1
21,Female,Married,2,Salaried,Manufacturing,99327.0,36641.0,38362.0,1323870.0,9.21,12,115903.0,530364.0,133572.0,694,0,1710561.0,2,0,-0.062,82,1
31,Male,Single,0,Self-Employed,Manufacturing,30631.0,6000.0,6646.0,599250.0,11.76,36,19835.0,87387.0,39798.0,803,0,754541.0,0,0,0.883,81,1
21,Male,Single,1,Salaried,Manufacturing,160759.0,41307.0,11822.0,1036270.0,9.4,36,33146.0,952648.0,362921.0,671,1,1383390.0,4,0,-0.679,61,1
33,Male,Married,2,Salaried,Retail,47876.0,14865.0,10533.0,786012.0,13.11,60,17928.0,228488.0,198187.0,561,0,1295211.0,1,0,0.331,103,1
29,Male,Married,2,Salaried,Govt,156855.0,87801.0,40464.0,3000000.0,12.49,18,183630.0,490079.0,252375.0,636,0,4386272.0,2,0,0.479,69,1
39,Male,Married,1,Salaried,Manufacturing,41697.0,11844.0,14293.0,781107.0,12.55,36,26150.0,254142.0,189350.0,622,1,1538104.0,1,0,-0.435,35,1
45,Male,Married,1,Salaried,Hospitality,113420.0,17026.0,25308.0,2260909.0,12.61,12,201525.0,851005.0,636083.0,606,0,3124412.0,1,0,0.941,48,1
21,Female,Married,0,Self-Employed,Manufacturing,146391.0,62008.0,38991.0,1029715.0,9.21,36,32845.0,1122590.0,174670.0,746,0,1446523.0,0,0,0.955,84,1
30,Male,Single,1,Salaried,IT,52860.0,16302.0,10192.0,941727.0,11.19,24,43975.0,376600.0,164825.0,708,1,1605715.0,1,0,0.757,82,1
42,Male,Single,0,Contract,Retail,61606.0,6000.0,13071.0,425462.0,12.08,12,37818.0,328350.0,125243.0,603,0,567419.0,1,0,-0.417,80,1
60,Male,Married,0,Self-Employed,IT,43260.0,6000.0,8764.0,551768.0,11.68,48,14444.0,229706.0,44275.0,708,3,1251500.0,1,0,-0.679,19,1
35,Male,Single,0,Salaried,Govt,111085.0,12994.0,34078.0,1903522.0,11.54,36,62807.0,393525.0,210051.0,739,0,4128290.0,1,0,0.277,89,1
36,Male,Single,1,Salaried,Manufacturing,53691.0,22268.0,8710.0,923807.0,10.88,60,20031.0,253725.0,143338.0,850,0,1138994.0,2,0,-0.428,78,1
28,Male,Married,1,Salaried,Manufacturing,37395.0,6350.0,9064.0,350199.0,10.87,36,11444.0,194535.0,79270.0,687,0,599182.0,2,0,-0.626,18,1
58,Male,Single,0,Contract,Manufacturing,89673.0,29163.0,7165.0,1533829.0,12.45,18,93857.0,406148.0,76145.0,637,0,1822264.0,6,0,-0.293,83,1
30,Female,Married,1,Self-Employed,Govt,53132.0,10475.0,6998.0,526728.0,7.74,36,16443.0,408800.0,251666.0,758,0,736100.0,5,0,0.87,32,1
39,Male,Married,1,Contract,Hospitality,25440.0,7879.0,3455.0,222195.0,12.84,48,5943.0,86034.0,15647.0,665,0,307447.0,2,0,-0.019,79,1
43,Male,Married,0,Self-Employed,IT,45986.0,16957.0,7131.0,365003.0,10.89,36,11931.0,114739.0,79915.0,703,1,479955.0,3,0,0.05,74,1
21,Male,Married,1,Salaried,IT,107389.0,50763.0,20970.0,1680936.0,8.37,60,34382.0,443515.0,223129.0,657,1,3528733.0,2,0,0.644,64,1
21,Female,Married,0,Salaried,Retail,126406.0,40668.0,22282.0,1296194.0,9.09,36,41273.0,623773.0,85673.0,718,0,2188314.0,0,0,0.662,87,1
21,Male,Single,0,Salaried,IT,52785.0,9474.0,16896.0,828807.0,10.54,36,26954.0,266160.0,179288.0,615,0,1468784.0,0,0,0.456,106,1
34,Male,Married,1,Self-Employed,Retail,72823.0,9312.0,22117.0,621811.0,13.78,48,16923.0,201088.0,73845.0,648,1,806608.0,2,0,0.852,72,1
41,Male,Single,1,Salaried,Healthcare,48064.0,17998.0,26657.0,855090.0,15.23,18,53437.0,230145.0,110183.0,609,0,1488597.0,1,0,-0.043,76,1
26,Female,Single,1,Self-Employed,Manufacturing,152368.0,20883.0,63906.0,2265286.0,9.88,36,72967.0,1139419.0,797939.0,747,0,2863595.0,2,0,0.762,88,1
53,Female,Single,2,Salaried,Retail,37913.0,18170.0,9331.0,543415.0,11.78,36,17992.0,179963.0,56061.0,625,0,1044385.0,2,0,0.57,81,1
27,Male,Single,0,Self-Employed,Govt,61685.0,19041.0,10521.0,1319748.0,9.43,60,27672.0,415798.0,17802.0,685,1,2393309.0,3,0,0.752,47,1
37,Male,Married,2,Salaried,Govt,99164.0,33242.0,21226.0,2022500.0,9.3,36,64598.0,230594.0,215124.0,779,0,4816691.0,2,0,0.627,36,1
32,Male,Single,3,Salaried,Retail,50913.0,15611.0,5147.0,572950.0,10.65,24,26611.0,355781.0,11351.0,642,1,1351528.0,2,0,-0.345,57,1
23,Female,Single,2,Salaried,Hospitality,56088.0,17370.0,3668.0,996418.0,7.82,24,44984.0,167508.0,104557.0,676,1,1607421.0,1,0,0.466,60,1
30,Female,Single,0,Self-Employed,IT,81022.0,33414.0,30252.0,1675500.0,8.89,18,99771.0,509352.0,114835.0,767,0,2900078.0,2,0,-0.165,84,1
32,Female,Single,0,Self-Employed,Retail,55271.0,19074.0,8295.0,648270.0,9.25,24,29690.0,304681.0,107451.0,709,0,1018867.0,0,0,0.986,77,1
21,Male,Married,2,Salaried,Retail,33328.0,15734.0,8549.0,565222.0,11.35,12,50048.0,158416.0,13376.0,744,0,817229.0,3,0,0.463,72,1
32,Male,Single,3,Self-Employed,IT,35198.0,9751.0,6556.0,660935.0,12.41,36,22082.0,259730.0,66896.0,681,0,1068246.0,3,0,0.993,89,1
23,Female,Single,0,Self-Employed,Retail,141538.0,39692.0,42755.0,2141645.0,11.79,48,56177.0,620958.0,246657.0,641,0,5114080.0,6,0,-0.373,73,1
43,Female,Married,1,Self-Employed,Healthcare,45918.0,14072.0,411.0,938071.0,9.28,48,23469.0,149223.0,95305.0,718,1,1960067.0,0,0,0.405,38,1
22,Male,Single,2,Salaried,Retail,150165.0,12033.0,26937.0,989331.0,12.54,48,26316.0,367458.0,298862.0,630,1,1771225.0,0,0,0.172,88,1
22,Male,Married,4,Contract,Govt,48441.0,19976.0,25851.0,652537.0,11.57,18,39663.0,214612.0,135196.0,705,0,841904.0,1,0,-0.311,69,1
24,Male,Married,0,Salaried,Govt,90710.0,8027.0,11301.0,1638463.0,11.16,36,53765.0,398461.0,295247.0,601,0,3778810.0,2,0,0.537,96,1
37,Female,Single,2,Salaried,IT,54471.0,12750.0,21222.0,1177269.0,10.84,36,38453.0,377412.0,77283.0,706,0,1968596.0,0,0,0.378,107,1
47,Female,Married,1,Salaried,Govt,96120.0,40867.0,13456.0,1306954.0,8.46,48,32190.0,687780.0,434421.0,740,0,2203086.0,2,1,0.489,75,1
21,Female,Single,1,Salaried,Healthcare,42538.0,8069.0,639.0,287360.0,14.71,48,7955.0,95217.0,5530.0,577,1,585362.0,3,0,0.708,69,1
40,Male,Single,0,Salaried,Govt,54830.0,14575.0,18005.0,368001.0,10.46,12,32432.0,120773.0,48685.0,845,0,620518.0,2,0,-0.339,80,1
41,Female,Married,0,Salaried,Manufacturing,64085.0,12040.0,14262.0,1188905.0,9.99,36,38357.0,311619.0,86362.0,793,1,2297796.0,3,0,0.251,44,1
30,Male,Single,2,Salaried,Hospitality,36849.0,10654.0,3025.0,722031.0,9.96,60,15327.0,220466.0,111992.0,786,2,1044317.0,2,0,0.786,48,1
40,Female,Single,4,Self-Employed,Healthcare,46180.0,7832.0,6810.0,757110.0,11.02,36,24794.0,339940.0,57304.0,612,0,1374917.0,2,0,-0.336,56,1
39,Female,Married,0,Salaried,Retail,44630.0,8027.0,7048.0,975118.0,8.07,18,57700.0,201283.0,186913.0,658,1,1529127.0,4,0,0.282,97,1
28,Male,Single,3,Salaried,IT,60453.0,6000.0,7256.0,565614.0,11.55,48,14770.0,445535.0,195302.0,624,1,950571.0,0,0,0.152,17,1
21,Male,Married,2,Self-Employed,Retail,70690.0,12918.0,19573.0,784836.0,9.59,48,19751.0,214589.0,16787.0,700,0,1419832.0,1,0,-0.396,54,1
35,Male,Single,2,Salaried,Govt,62306.0,21826.0,10448.0,809115.0,8.68,12,70638.0,222008.0,67108.0,684,0,1066206.0,3,0,-0.715,53,1
30,Male,Married,0,Self-Employed,IT,82923.0,26097.0,3168.0,1640438.0,9.85,60,34734.0,446784.0,48780.0,723,0,3682360.0,1,0,0.469,49,1
35,Male,Married,2,Salaried,Healthcare,207597.0,44930.0,35055.0,2107499.0,11.29,48,54767.0,884589.0,221806.0,770,0,2855171.0,1,0,-0.823,50,1
39,Female,Married,2,Contract,Healthcare,42878.0,6000.0,18177.0,616014.0,11.37,48,16032.0,151099.0,16081.0,727,0,1129227.0,3,0,-0.669,42,1
54,Male,Single,1,Salaried,Healthcare,69850.0,26095.0,1164.0,1398780.0,10.73,12,123450.0,314874.0,173260.0,685,0,2124885.0,4,0,-0.154,66,1
31,Female,Married,0,Self-Employed,Retail,44165.0,10831.0,9770.0,387715.0,12.69,48,10342.0,162465.0,13440.0,632,0,534748.0,2,0,-0.732,53,1
44,Female,Married,1,Salaried,IT,93660.0,38554.0,29698.0,1249287.0,10.98,36,40888.0,339984.0,117535.0,744,0,2811992.0,2,0,0.487,31,1
37,Female,Married,1,Salaried,Govt,45104.0,6000.0,3359.0,856774.0,10.95,36,28029.0,200325.0,67149.0,679,0,1437257.0,1,0,-0.686,50,1
29,Female,Married,3,Salaried,Hospitality,128032.0,45325.0,50391.0,2539657.0,11.75,24,119254.0,595336.0,241781.0,597,0,5155759.0,2,0,0.526,49,1
25,Male,Married,1,Self-Employed,Retail,87723.0,14795.0,12080.0,1026656.0,8.3,36,32314.0,215204.0,68422.0,674,0,1827444.0,0,0,0.577,70,1
21,Male,Single,1,Self-Employed,IT,25934.0,6000.0,7536.0,423026.0,11.92,60,9393.0,161933.0,119055.0,624,0,823756.0,3,0,-0.392,64,1
21,Female,Single,2,Salaried,IT,44934.0,9925.0,7056.0,949757.0,10.8,48,24455.0,283465.0,152699.0,680,1,1488279.0,1,0,-0.258,112,1
39,Female,Single,3,Salaried,Retail,113531.0,6000.0,40929.0,1990143.0,12.65,60,44926.0,371261.0,63400.0,608,0,3356281.0,2,0,0.12,71,1
40,Male,Single,0,Self-Employed,Healthcare,62002.0,10726.0,7087.0,821909.0,14.07,36,28119.0,382697.0,261193.0,648,0,957121.0,3,0,0.326,60,1
27,Male,Married,0,Contract,Manufacturing,50247.0,14574.0,9812.0,1018934.0,11.87,24,47903.0,236132.0,114206.0,627,0,1263990.0,1,0,0.446,22,1
42,Male,Single,1,Self-Employed,Healthcare,95004.0,26832.0,10089.0,913480.0,11.27,36,30023.0,750527.0,142099.0,755,1,1866212.0,3,1,0.694,105,1
36,Female,Married,3,Salaried,Govt,55832.0,12008.0,19016.0,1078454.0,10.06,18,64799.0,425213.0,254791.0,686,0,1971036.0,1,0,0.385,66,1
34,Male,Single,2,Self-Employed,Healthcare,43233.0,15269.0,23497.0,664645.0,10.99,24,30975.0,214106.0,72179.0,700,0,1086769.0,5,0,-0.355,108,1
26,Male,Single,0,Salaried,Manufacturing,15138.0,10705.0,4760.0,258733.0,9.53,48,6504.0,109863.0,45091.0,752,0,419441.0,1,0,0.38,54,1
27,Female,Married,0,Salaried,Manufacturing,118046.0,15237.0,38431.0,2371030.0,12.23,24,111867.0,657796.0,209377.0,562,0,3435389.0,3,0,0.473,26,1
42,Female,Married,1,Salaried,Govt,59230.0,6000.0,15686.0,1179764.0,11.56,36,38938.0,236804.0,145759.0,664,1,2320627.0,4,0,0.93,112,1
39,Male,Single,1,Salaried,Govt,81494.0,26184.0,35186.0,1547180.0,9.97,24,71373.0,616335.0,178543.0,638,0,2123011.0,0,0,0.272,10,1
32,Male,Single,2,Self-Employed,Govt,40977.0,9181.0,9240.0,766905.0,10.61,48,19676.0,235580.0,185603.0,662,0,1711927.0,2,0,0.694,66,1
44,Female,Married,4,Self-Employed,Manufacturing,131833.0,55794.0,59926.0,1804899.0,12.3,24,85216.0,935521.0,559917.0,632,1,4222712.0,2,0,0.18,28,1
39,Male,Married,0,Contract,Govt,36688.0,9596.0,11896.0,756974.0,12.86,36,25454.0,219134.0,106362.0,751,0,1387217.0,2,1,-0.983,73,1
22,Male,Married,1,Self-Employed,Healthcare,30450.0,13754.0,2502.0,304582.0,11.26,48,7911.0,133516.0,65013.0,629,1,726172.0,1,0,-0.95,123,1
49,Male,Single,1,Self-Employed,Hospitality,85304.0,15588.0,41271.0,652781.0,11.33,18,39605.0,338081.0,109672.0,598,0,1335406.0,5,1,-0.664,90,1
34,Female,Single,0,Salaried,Manufacturing,236044.0,77074.0,50398.0,3000000.0,11.17,24,140060.0,1500000.0,880481.0,667,0,5845951.0,1,0,-0.774,82,1
56,Male,Single,0,Salaried,Manufacturing,72497.0,33037.0,16862.0,1481536.0,8.94,60,30711.0,345667.0,208989.0,672,0,1955489.0,1,0,-0.278,93,1
27,Male,Married,1,Salaried,IT,38497.0,6187.0,3010.0,391206.0,8.59,12,34137.0,287340.0,172556.0,672,0,623109.0,3,0,0.561,72,1
21,Male,Married,1,Contract,Govt,236448.0,83988.0,52639.0,3000000.0,11.77,18,182626.0,1341729.0,682946.0,658,1,5331260.0,1,0,0.519,35,1
42,Female,Single,0,Self-Employed,IT,99460.0,14645.0,24869.0,2115884.0,14.22,60,49475.0,463244.0,151515.0,604,1,2813643.0,1,1,0.488,44,1
53,Male,Divorced,1,Self-Employed,Govt,130912.0,33088.0,35966.0,1148473.0,9.35,36,36709.0,341814.0,163164.0,679,0,1756851.0,1,0,0.683,93,1
33,Male,Single,0,Salaried,Healthcare,95359.0,25779.0,7765.0,1797356.0,10.7,60,38811.0,338025.0,298528.0,739,0,2995455.0,4,0,0.019,61,1
38,Male,Married,1,Salaried,IT,150023.0,56828.0,75413.0,1787232.0,10.59,60,38494.0,395676.0,280972.0,706,1,3466595.0,3,0,0.21,85,1
57,Male,Married,0,Self-Employed,Govt,153645.0,29377.0,37799.0,2564394.0,9.89,36,82613.0,1148168.0,472441.0,721,1,3372710.0,3,0,0.36,56,1
46,Female,Single,0,Salaried,Retail,33392.0,6000.0,9102.0,319264.0,11.05,18,19329.0,184897.0,153910.0,682,0,469636.0,0,0,0.216,59,1
43,Male,Single,2,Salaried,Manufacturing,40115.0,6000.0,19444.0,830410.0,9.78,60,17554.0,236251.0,156942.0,799,0,1243110.0,3,0,-0.779,55,1
31,Male,Single,2,Salaried,Healthcare,51194.0,12206.0,12034.0,358143.0,9.55,36,11481.0,373605.0,245793.0,668,0,684871.0,0,0,0.204,57,1
29,Male,Single,1,Contract,IT,61042.0,6000.0,5639.0,462601.0,13.48,36,15694.0,265091.0,249303.0,604,0,627659.0,4,0,-0.265,48,1
23,Female,Single,1,Salaried,Retail,77878.0,16828.0,23349.0,1606650.0,9.52,60,33758.0,570364.0,263139.0,727,0,2991323.0,1,0,0.73,87,1
25,Female,Single,1,Salaried,Retail,184285.0,72483.0,12568.0,3000000.0,10.57,48,76912.0,1459338.0,990562.0,679,0,3784803.0,1,0,0.844,64,1
35,Male,Married,0,Self-Employed,IT,21733.0,6000.0,8845.0,131678.0,11.58,18,8004.0,118104.0,10108.0,712,0,279976.0,0,0,-0.436,76,1
41,Male,Married,0,Salaried,Manufacturing,102770.0,18969.0,35155.0,2205162.0,10.66,60,47573.0,677026.0,479826.0,654,0,3329917.0,0,0,-0.198,98,1
55,Male,Married,2,Contract,Manufacturing,254872.0,105045.0,62149.0,2415348.0,11.38,60,52974.0,1500000.0,906476.0,850,0,2957145.0,5,0,0.816,39,1
52,Female,Married,1,Self-Employed,Retail,116861.0,20467.0,32447.0,716575.0,8.54,36,22634.0,587778.0,188624.0,722,0,1129191.0,1,0,0.609,90,1
39,Female,Married,1,Self-Employed,Manufacturing,106872.0,38577.0,28530.0,1268303.0,8.65,12,110709.0,352858.0,253562.0,790,1,2446714.0,1,0,0.666,74,1
38,Female,Single,0,Salaried,Healthcare,131444.0,20546.0,53063.0,1872197.0,7.62,48,45373.0,296663.0,79177.0,688,0,4327285.0,2,0,-0.542,57,1
41,Male,Married,1,Self-Employed,Retail,89788.0,25793.0,47331.0,1863565.0,12.26,24,87951.0,508647.0,273352.0,595,0,2963302.0,0,0,0.939,79,1
35,Male,Single,1,Salaried,IT,183547.0,54071.0,61811.0,2436657.0,10.35,36,79025.0,415638.0,195562.0,710,0,3063128.0,3,0,0.135,44,1
52,Female,Divorced,0,Self-Employed,Govt,62793.0,6000.0,21961.0,404098.0,11.4,12,35790.0,428823.0,242512.0,721,0,758598.0,0,0,0.725,65,1
30,Female,Single,0,Salaried,Hospitality,46323.0,8546.0,12499.0,619635.0,9.25,36,19776.0,314277.0,232506.0,718,0,707402.0,1,0,0.795,94,1
33,Male,Married,1,Salaried,IT,223097.0,27314.0,95266.0,3000000.0,12.61,36,100519.0,986905.0,721199.0,627,0,5004102.0,3,0,-0.101,73,1
22,Male,Married,2,Self-Employed,Manufacturing,172594.0,93404.0,55590.0,3000000.0,9.95,36,96731.0,1202474.0,407088.0,744,0,4373681.0,2,0,-0.521,76,1
22,Male,Single,1,Salaried,Retail,72494.0,17415.0,13315.0,1309457.0,11.14,36,42957.0,557882.0,310769.0,804,0,1872088.0,1,0,0.384,74,1
40,Female,Divorced,1,Salaried,IT,71447.0,21792.0,17350.0,1462336.0,8.19,60,29784.0,381783.0,288032.0,664,0,2819755.0,2,0,0.548,70,1
46,Male,Married,0,Salaried,Govt,142041.0,47377.0,11983.0,1150971.0,8.32,48,28272.0,736062.0,489870.0,723,1,1295278.0,1,0,0.153,72,1
45,Male,Single,0,Contract,Healthcare,66109.0,20136.0,4144.0,1251253.0,11.93,48,32907.0,487020.0,82199.0,750,0,2735802.0,1,0,-0.799,83,1
46,Male,Single,1,Salaried,IT,37375.0,6000.0,17031.0,322851.0,8.84,36,10243.0,226514.0,193036.0,692,2,755152.0,2,0,-0.579,34,1
